word,meaning,example,translation,interval,repetitions,next_due,total_attempts,error_count,total_correct,total_wrong,last_correct_date
serious,important or grave in nature,This is a serious matter.,這是一件嚴重的事情。,1.0,0,2025-05-26 22:15:13.193317,0,0,0,0,
seriously,in a sincere or intense way,Are you seriously thinking about quitting?,你認真考慮要辭職嗎？,1.0,0,2025-05-26 22:15:13.193350,0,0,0,0,
serve,to provide help or food,He served dinner at 7 p.m.,他晚上七點供餐。,1.0,0,2025-05-26 22:15:13.193383,0,0,0,0,
service,the action of helping or doing work,Customer service was very helpful.,客服非常有幫助。,1.0,0,2025-05-26 22:15:13.193415,0,0,0,0,
session,a period of time devoted to an activity,The training session lasted two hours.,訓練課程持續了兩個小時。,1.0,0,2025-05-26 22:15:13.193445,0,0,0,0,
set,to place or arrange something in a position,She set the table for dinner.,她擺好餐桌準備晚餐。,1.0,0,2025-05-26 22:15:13.193477,0,0,0,0,
setting,the time and place of a story or event,The novel's setting is 19th-century Paris.,這部小說的背景是19世紀巴黎。,1.0,0,2025-05-26 22:15:13.193510,0,0,0,0,
settle,to resolve or come to rest,They settled their differences peacefully.,他們和平解決了分歧。,1.0,0,2025-05-26 22:15:13.193543,0,0,0,0,
settlement,an official agreement or a place where people live,The two sides reached a settlement.,雙方達成了和解。,1.0,0,2025-05-26 22:15:13.193575,0,0,0,0,
seven,the number 7,She has seven cats.,她有七隻貓。,1.0,0,2025-05-26 22:15:13.193608,0,0,0,0,
several,more than two but not many,He visited several countries last year.,他去年造訪了好幾個國家。,1.0,0,2025-05-26 22:15:13.193641,0,0,0,0,
severe,very serious or intense,The storm caused severe damage.,暴風雨造成了嚴重損害。,1.0,0,2025-05-26 22:15:13.193674,0,0,0,0,
sex,biological classification or physical activity,The survey asked for age and sex.,問卷詢問年齡與性別。,1.0,0,2025-05-26 22:15:13.193707,0,0,0,0,
sexual,related to sex or sexuality,They discussed sexual education in class.,他們在課堂上討論性教育。,1.0,0,2025-05-26 22:15:13.193740,0,0,0,0,
shade,an area where direct sunlight is blocked,Let's sit in the shade.,我們坐在陰涼處吧。,1.0,0,2025-05-26 22:15:13.193773,0,0,0,0,
shadow,a dark area created by blocking light,His shadow stretched across the wall.,他的影子映在牆上。,1.0,0,2025-05-26 22:15:13.193806,0,0,0,0,
shake,to move quickly back and forth,She shook his hand firmly.,她緊握他的手。,1.0,0,2025-05-26 22:15:13.193845,0,0,0,0,
shall,indicates future action or intention,Shall we begin the meeting?,我們要開始會議嗎？,1.0,0,2025-05-26 22:15:13.193878,0,0,0,0,
shape,the form or outline of something,The box is square in shape.,這個盒子是方形的。,1.0,0,2025-05-26 22:15:13.193911,0,0,0,0,
share,to divide and give part to others,They shared their food with us.,他們與我們分享食物。,1.0,0,2025-05-26 22:15:13.193942,0,0,0,0,
sharp,having a thin edge or point,Be careful—the knife is sharp.,小心，這把刀很鋒利。,1.0,0,2025-05-26 22:15:13.193972,0,0,0,0,
she,used to refer to a female person,She is my sister.,她是我妹妹。,1.0,0,2025-05-26 22:15:13.194005,0,0,0,0,
sheet,a large piece of fabric or paper,He wrote notes on a sheet of paper.,他在一張紙上寫了筆記。,1.0,0,2025-05-26 22:15:13.194038,0,0,0,0,
shelf,a flat board used to hold things,The books are on the top shelf.,書在最上層的架子上。,1.0,0,2025-05-26 22:15:13.194071,0,0,0,0,
shell,the hard outer covering of some animals,The turtle has a strong shell.,烏龜有堅硬的殼。,1.0,0,2025-05-26 22:15:13.194103,0,0,0,0,
shelter,a place offering protection,They found shelter from the storm.,他們找到可避風雨的地方。,1.0,0,2025-05-26 22:15:13.194136,0,0,0,0,
shift,to move or change position,He shifted in his seat.,他在座位上挪動了一下。,1.0,0,2025-05-26 22:15:13.194169,0,0,0,0,
shine,to give off light,The stars shine brightly.,星星閃耀著光芒。,1.0,0,2025-05-26 22:15:13.194202,0,0,0,0,
ship,a large boat for traveling on water,The cargo ship arrived on time.,貨船準時抵達。,1.0,0,2025-05-26 22:15:13.194235,0,0,0,0,
shirt,a piece of clothing for the upper body,He wore a blue shirt.,他穿著一件藍色襯衫。,1.0,0,2025-05-26 22:15:13.194268,0,0,0,0,
shit,slang for feces or an expletive,He stepped in dog shit.,他踩到狗屎了。,1.0,0,2025-05-26 22:15:13.194301,0,0,0,0,
shock,a sudden and unpleasant surprise,Her death came as a shock.,她的去世令人震驚。,1.0,0,2025-05-26 22:15:13.194334,0,0,0,0,
shoe,a covering for the foot,He bought a new pair of shoes.,他買了一雙新鞋。,1.0,0,2025-05-26 22:15:13.194366,0,0,0,0,
shoot,to fire a bullet or take a photo,The hunter shot at the deer.,獵人向鹿開槍。,1.0,0,2025-05-26 22:15:13.194400,0,0,0,0,
shooting,the act of firing a weapon,There was a shooting near the mall.,商場附近發生了一起槍擊事件。,1.0,0,2025-05-26 22:15:13.194430,0,0,0,0,
shop,a place to buy goods,She went to the shop to get groceries.,她去商店買雜貨。,1.0,0,2025-05-26 22:15:13.194460,0,0,0,0,
shopping,the act of buying things,Online shopping has become very popular.,網購變得非常普遍。,1.0,0,2025-05-26 22:15:13.194493,0,0,0,0,
shore,the land along the edge of a sea or lake,We walked along the shore.,我們沿著海岸散步。,1.0,0,2025-05-26 22:15:13.194526,0,0,0,0,
short,measuring a small distance or duration,He wore shorts because it was hot.,因為天氣熱，他穿了短褲。,1.0,0,2025-05-26 22:15:13.194559,0,0,0,0,
shortly,in a short time,The bus will arrive shortly.,公車很快就會來。,1.0,0,2025-05-26 22:15:13.194592,0,0,0,0,
shot,the act of firing a gun or taking a photo,He made a great shot in the game.,他在比賽中射出精彩的一球。,1.0,0,2025-05-26 22:15:13.194624,0,0,0,0,
should,used to indicate obligation or advice,You should wear a jacket.,你應該穿外套。,1.0,0,2025-05-26 22:15:13.194657,0,0,0,0,
shoulder,the part of the body between the neck and arm,He carried the bag on his shoulder.,他把包背在肩膀上。,1.0,0,2025-05-26 22:15:13.194690,0,0,0,0,
shout,to say something loudly,She shouted for help.,她大聲求救。,1.0,0,2025-05-26 22:15:13.194723,0,0,0,0,
show,to display or make visible,He showed me his new car.,他讓我看他的新車。,1.0,0,2025-05-26 22:15:13.194756,0,0,0,0,
shower,a short period of rain or a bathing device,I took a quick shower before dinner.,我晚餐前快速洗了個澡。,1.0,0,2025-05-26 22:15:13.194789,0,0,0,0,
shrug,to raise and lower the shoulders,He shrugged when asked about it.,被問到時他聳聳肩。,1.0,0,2025-05-26 22:15:13.194822,0,0,0,0,
shut,to close something,She shut the door quietly.,她悄悄地關上門。,1.0,0,2025-05-26 22:15:13.194855,0,0,0,0,
sick,not feeling well,He stayed home because he was sick.,他生病了所以待在家。,1.0,0,2025-05-26 22:15:13.194888,0,0,0,0,
side,the surface or part of something not facing the front,We parked on the side of the road.,我們把車停在路邊。,1.0,0,2025-05-26 22:15:13.194919,0,0,0,0,
sigh,to exhale loudly due to tiredness or emotion,She sighed with relief.,她鬆了一口氣地嘆氣。,1.0,0,2025-05-26 22:15:13.194949,0,0,0,0,
sight,the ability to see or something seen,The mountain view was a beautiful sight.,山景非常美麗。,1.0,0,2025-05-26 22:15:13.194980,0,0,0,0,
sign,a symbol or gesture that represents something,He gave me a sign to stop.,他給我一個停止的手勢。,1.0,0,2025-05-26 22:15:13.195013,0,0,0,0,
signal,a gesture or device that gives information,The traffic signal turned red.,交通號誌變成紅燈。,1.0,0,2025-05-26 22:15:13.195045,0,0,0,0,
significance,the importance or meaning of something,The event had great significance.,這個事件非常重要。,1.0,0,2025-05-26 22:15:13.195078,0,0,0,0,
significant,important or meaningful,She made a significant contribution.,她做出了重要貢獻。,1.0,0,2025-05-26 22:15:13.195111,0,0,0,0,
significantly,in an important or noticeable way,Prices have significantly increased.,物價大幅上漲。,1.0,0,2025-05-26 22:15:13.195144,0,0,0,0,
silence,the absence of sound,There was a long silence after his speech.,他的演講後有一段長時間的沉默。,1.0,0,2025-05-26 22:15:13.195176,0,0,0,0,
silent,not making any sound,The room was completely silent.,房間完全安靜。,1.0,0,2025-05-26 22:15:13.195209,0,0,0,0,
silver,a shiny gray-white metal,She wore a silver necklace.,她戴了一條銀項鍊。,1.0,0,2025-05-26 22:15:13.195242,0,0,0,0,
similar,almost the same,These two shirts are very similar.,這兩件襯衫很相似。,1.0,0,2025-05-26 22:15:13.195275,0,0,0,0,
similarly,in a similar way,She reacted similarly to the news.,她對這消息的反應也差不多。,1.0,0,2025-05-26 22:15:13.195308,0,0,0,0,
simple,easy to understand or do,This is a simple task.,這是一個簡單的任務。,1.0,0,2025-05-26 22:15:13.195340,0,0,0,0,
simply,in a plain or easy way,He explained it simply and clearly.,他簡單清楚地說明了。,1.0,0,2025-05-26 22:15:13.195373,0,0,0,0,
sin,a moral wrongdoing,He confessed his sins.,他懺悔了自己的罪。,1.0,0,2025-05-26 22:15:13.195406,0,0,0,0,
since,from a particular time until now,I’ve known her since high school.,我從高中就認識她了。,1.0,0,2025-05-26 22:15:13.195439,0,0,0,0,
sing,to make musical sounds with the voice,She sings beautifully.,她唱歌很好聽。,1.0,0,2025-05-26 22:15:13.195473,0,0,0,0,
singer,a person who sings professionally,He is a famous pop singer.,他是著名的流行歌手。,1.0,0,2025-05-26 22:15:13.195505,0,0,0,0,
single,only one,She is a single mother.,她是單親媽媽。,1.0,0,2025-05-26 22:15:13.195538,0,0,0,0,
sink,to go down below the surface,The ship sank in the storm.,船在暴風中沉沒了。,1.0,0,2025-05-26 22:15:13.195571,0,0,0,0,
sir,a respectful form of address，Yes，sir,I understand.,是的，長官，我明白了。,1.0,0,2025-05-26 22:15:13.195604,0,0,0,0,
sister,a female sibling,My sister is older than me.,我姐姐比我大。,1.0,0,2025-05-26 22:15:13.195637,0,0,0,0,
sit,to rest on a chair or surface,Please sit down.,請坐。,1.0,0,2025-05-26 22:15:13.195670,0,0,0,0,
site,a location or place,This is the site of the new building.,這是新建築的地點。,1.0,0,2025-05-26 22:15:13.195703,0,0,0,0,
situation,a condition or set of circumstances,The situation is under control.,情況已經受到控制。,1.0,0,2025-05-26 22:15:13.195737,0,0,0,0,
six,the number 6,He has six brothers.,他有六個兄弟。,1.0,0,2025-05-26 22:15:13.195770,0,0,0,0,
size,the measurement of how big something is,What size shoes do you wear?,你穿幾號鞋？,1.0,0,2025-05-26 22:15:13.195802,0,0,0,0,
ski,to move over snow on skis,We went skiing in the Alps.,我們去阿爾卑斯滑雪。,1.0,0,2025-05-26 22:15:13.195835,0,0,0,0,
skill,the ability to do something well,He has great cooking skills.,他有很好的廚藝。,1.0,0,2025-05-26 22:15:13.195868,0,0,0,0,
skin,the outer covering of the body,Her skin is very soft.,她的皮膚很柔軟。,1.0,0,2025-05-26 22:15:13.195901,0,0,0,0,
sky,the space above the earth,The sky is blue today.,今天的天空很藍。,1.0,0,2025-05-26 22:15:13.195932,0,0,0,0,
slave,a person forced to work without freedom,Slaves were freed in the 19th century.,19世紀時奴隸獲得自由。,1.0,0,2025-05-26 22:15:13.195968,0,0,0,0,
sleep,to rest with eyes closed,He sleeps eight hours a night.,他每晚睡八小時。,1.0,0,2025-05-26 22:15:13.196001,0,0,0,0,
slice,a thin piece cut from something,He cut a slice of bread.,他切了一片麵包。,1.0,0,2025-05-26 22:15:13.196035,0,0,0,0,
slide,to move smoothly over a surface,The kids love to slide on the playground.,孩子們喜歡在遊樂場上滑滑梯。,1.0,0,2025-05-26 22:15:13.196068,0,0,0,0,
slight,small in degree or amount,There was a slight change in the plan.,計劃有一點小改變。,1.0,0,2025-05-26 22:15:13.196101,0,0,0,0,
slightly,a little bit,The coffee is slightly too hot.,這杯咖啡有點太熱。,1.0,0,2025-05-26 22:15:13.196134,0,0,0,0,
slip,to slide suddenly and lose balance,He slipped on the ice.,他在冰上滑倒了。,1.0,0,2025-05-26 22:15:13.196167,0,0,0,0,
slow,not fast,He is a slow runner.,他跑步很慢。,1.0,0,2025-05-26 22:15:13.196200,0,0,0,0,
slowly,at a slow pace,She slowly walked to the door.,她慢慢地走到門口。,1.0,0,2025-05-26 22:15:13.196233,0,0,0,0,
small,not large in size,They live in a small house.,他們住在一間小房子裡。,1.0,0,2025-05-26 22:15:13.196266,0,0,0,0,
smart,intelligent or clever,She’s very smart and quick-thinking.,她很聰明反應也快。,1.0,0,2025-05-26 22:15:13.196299,0,0,0,0,
smell,the sense of detecting odors,I love the smell of fresh bread.,我喜歡新鮮麵包的味道。,1.0,0,2025-05-26 22:15:13.196332,0,0,0,0,
smile,a happy expression of the face,She smiled at the camera.,她對著鏡頭微笑。,1.0,0,2025-05-26 22:15:13.196365,0,0,0,0,
smoke,the visible vapor from burning,Smoke rose from the chimney.,煙從煙囪冒出來。,1.0,0,2025-05-26 22:15:13.196399,0,0,0,0,
smooth,having an even surface,The surface is smooth to the touch.,這表面摸起來很光滑。,1.0,0,2025-05-26 22:15:13.196432,0,0,0,0,
snap,to break quickly or take a quick photo,He snapped a picture of the bird.,他迅速拍下那隻鳥的照片。,1.0,0,2025-05-26 22:15:13.196464,0,0,0,0,
snow,frozen water falling as white flakes,It snowed all night.,整晚都在下雪。,1.0,0,2025-05-26 22:15:13.196497,0,0,0,0,
so,to such a degree or for that reason,It was so cold that it snowed.,天氣太冷了所以下雪了。,1.0,0,2025-05-26 22:15:13.196530,0,0,0,0,
so-called,used to show doubt or irony about a name,His so-called friends betrayed him.,他那些所謂的朋友背叛了他。,1.0,0,2025-05-26 22:15:13.196563,0,0,0,0,
soccer,a game played with a round ball and two goals,They play soccer every weekend.,他們每週末踢足球。,1.0,0,2025-05-26 22:15:13.196595,0,0,0,0,
social,related to society or companionship,She has a busy social life.,她有豐富的社交生活。,1.0,0,2025-05-26 22:15:13.196628,0,0,0,0,
society,a community of people living together,We live in a democratic society.,我們生活在民主社會中。,1.0,0,2025-05-26 22:15:13.196661,0,0,0,0,
soft,not hard or firm,The pillow is soft and comfortable.,這枕頭很柔軟舒適。,1.0,0,2025-05-26 22:15:13.196694,0,0,0,0,
software,programs used by a computer,He’s a software developer.,他是軟體工程師。,1.0,0,2025-05-26 22:15:13.196727,0,0,0,0,
soil,the top layer of earth where plants grow,The soil here is very fertile.,這裡的土壤很肥沃。,1.0,0,2025-05-26 22:15:13.196760,0,0,0,0,
solar,relating to the sun,They installed solar panels.,他們安裝了太陽能板。,1.0,0,2025-05-26 22:15:13.196793,0,0,0,0,
space,an empty area or the universe beyond Earth,The astronauts floated in space.,太空人漂浮在太空中。,1.0,0,2025-05-26 22:15:13.196826,0,0,0,0,
Spanish,relating to Spain or its language,He is learning Spanish.,他正在學西班牙語。,1.0,0,2025-05-26 22:15:13.196858,0,0,0,0,
